P1,P2,P3,P4
-1.463546718365256538e+01,2.627325562685336280e+01,-6.814990838767995740e+01,-4.812947318669524321e+01
-1.463230163422574925e+01,2.623892371180533800e+01,-6.814579028621010082e+01,-4.809313342559521942e+01
-1.565999999999999659e+01,2.603000000000000114e+01,-6.899000000000000909e+01,-4.871999999999999886e+01
-1.565753112695801974e+01,2.606743134872730749e+01,-6.898832325443419222e+01,-4.875507217592578257e+01
-1.565031626496156392e+01,2.617681810568769407e+01,-6.898342325040202638e+01,-4.885756465120403647e+01
-1.563864304970483943e+01,2.635379933704884792e+01,-6.897549533690150270e+01,-4.902339134708612534e+01
-1.562279911688205836e+01,2.659401410897845963e+01,-6.896473486293055544e+01,-4.924846618482342109e+01
-1.560307210218742924e+01,2.689310148764423047e+01,-6.895133717748714730e+01,-4.952870308566728852e+01
-1.557974964131516415e+01,2.724670053921384394e+01,-6.893549762956925520e+01,-4.986001597086909243e+01
-1.555311936995947519e+01,2.765045032985499773e+01,-6.891741156817481340e+01,-5.023831876168019051e+01
-1.552346892381457089e+01,2.809998992573537890e+01,-6.889727434230179881e+01,-5.065952537935195465e+01
-1.549108593857466509e+01,2.859095839302268516e+01,-6.887528130094817413e+01,-5.111954974513574257e+01
-1.545625804993396457e+01,2.911899479788461065e+01,-6.885162779311188785e+01,-5.161430578028293326e+01
-1.541927289358668496e+01,2.967973820648883887e+01,-6.882650916779090267e+01,-5.213970740604488441e+01
-1.538041810522703301e+01,3.026882768500306753e+01,-6.880012077398316706e+01,-5.269166854367296082e+01
-1.533998132054922081e+01,3.088190229959499078e+01,-6.877265796068667214e+01,-5.326610311441852730e+01
-1.529825017524746222e+01,3.151460111643229567e+01,-6.874431607689935220e+01,-5.385892503953294863e+01
-1.525551230501596400e+01,3.216256320168267990e+01,-6.871529047161916992e+01,-5.446604824026758962e+01
-1.521205534554893823e+01,3.282142762151383408e+01,-6.868577649384408801e+01,-5.508338663787382217e+01
-1.516816693254059700e+01,3.348683344209344170e+01,-6.865596949257206916e+01,-5.570685415360300397e+01
-1.512413470168514884e+01,3.415441972958920758e+01,-6.862606481680107606e+01,-5.633236470870650692e+01
-1.508024628867680761e+01,3.481982555016882941e+01,-6.859625781552905721e+01,-5.695583222443568872e+01
-1.503678932920978184e+01,3.547868996999997648e+01,-6.856674383775397530e+01,-5.757317062204192126e+01
-1.499405145897828362e+01,3.612665205525036072e+01,-6.853771823247379302e+01,-5.818029382277656225e+01
-1.495232031367652326e+01,3.675935087208766561e+01,-6.850937634868647308e+01,-5.877311574789098358e+01
-1.491188352899871283e+01,3.737242548667958886e+01,-6.848191353538997816e+01,-5.934755031863655006e+01
-1.487302874063906089e+01,3.796151496519382107e+01,-6.845552514158224255e+01,-5.989951145626462647e+01
-1.483604358429178127e+01,3.852225837379805284e+01,-6.843040651626125737e+01,-6.042491308202657763e+01
-1.480121569565108075e+01,3.905029477865997478e+01,-6.840675300842497109e+01,-6.091966911717376831e+01
-1.476883271041117496e+01,3.954126324594727748e+01,-6.838475996707134641e+01,-6.137969348295756333e+01
-1.473918226426627065e+01,3.999080284182765865e+01,-6.836462274119833182e+01,-6.180090010062932038e+01
-1.471255199291058169e+01,4.039455263246880889e+01,-6.834653667980389002e+01,-6.217920289144041845e+01
-1.468922953203831661e+01,4.074815168403842591e+01,-6.833069713188599792e+01,-6.251051577664222236e+01
-1.466950251734368749e+01,4.104723906270419320e+01,-6.831729944644258978e+01,-6.279075267748608269e+01
-1.465365858452090642e+01,4.128745383463380847e+01,-6.830653897247164252e+01,-6.301582751522338555e+01
-1.464198536926418193e+01,4.146443506599496232e+01,-6.829861105897111884e+01,-6.318165421110547442e+01
-1.463477050726772610e+01,4.157382182295535245e+01,-6.829371105493895300e+01,-6.328414668638373541e+01
-1.463230163422574925e+01,4.161125317168265525e+01,-6.829203430937313613e+01,-6.331921886230951202e+01
-1.565999999999999659e+01,3.995000000000000284e+01,-6.957000000000002160e+01,-6.321999999999999886e+01
-1.562952842670762799e+01,4.003348940990081672e+01,-6.969896265050691397e+01,-6.316770413548720597e+01
-1.554048043096973686e+01,4.027747302524201700e+01,-7.007583408548337900e+01,-6.301487835666827664e+01
-1.539640609899514168e+01,4.067222392448177715e+01,-7.068558953011306301e+01,-6.276761538562237064e+01
-1.520085551699266269e+01,4.120801518607824931e+01,-7.151320420957965496e+01,-6.243200794442864066e+01
-1.495737877117111836e+01,4.187511988848958566e+01,-7.254365334906678697e+01,-6.201414875516625358e+01
-1.466952594773933072e+01,4.266381111017394545e+01,-7.376191217375813380e+01,-6.152013053991436209e+01
-1.434084713290611646e+01,4.356436192958949505e+01,-7.515295590883737020e+01,-6.095604602075214018e+01
-1.397489241288029760e+01,4.456704542519437950e+01,-7.670175977948814250e+01,-6.032798791975872632e+01
-1.357521187387069261e+01,4.566213467544676519e+01,-7.839329901089412544e+01,-5.964204895901330161e+01
-1.314535560208611820e+01,4.683990275880481846e+01,-8.021254882823896537e+01,-5.890432186059501163e+01
-1.268887368373539992e+01,4.809062275372667727e+01,-8.214448445670635124e+01,-5.812089934658303036e+01
-1.220931620502735271e+01,4.940456773867051510e+01,-8.417408112147991517e+01,-5.729787413905650340e+01
-1.171023325217079680e+01,5.077201079209448409e+01,-8.628631404774334612e+01,-5.644133896009459050e+01
-1.119517491137455423e+01,5.218322499245674351e+01,-8.846615846068027622e+01,-5.555738653177646569e+01
-1.066769126884744523e+01,5.362848341821543841e+01,-9.069858958547439443e+01,-5.465210957618128162e+01
-1.013133241079828650e+01,5.509805914782874936e+01,-9.296858264730937549e+01,-5.373160081538819099e+01
-9.589648423435896518e+00,5.658222525975482142e+01,-9.526111287136883732e+01,-5.280195297147636779e+01
-9.046189392969097298e+00,5.807125483245181385e+01,-9.756115548283648309e+01,-5.186925876652495759e+01
-8.504505405606707313e+00,5.955542094437788592e+01,-9.985368570689595913e+01,-5.093961092261312729e+01
-7.968146547557546810e+00,6.102499667399119687e+01,-1.021236787687309118e+02,-5.001910216182004376e+01
-7.440662905030434260e+00,6.247025509974990598e+01,-1.043561098935250584e+02,-4.911382520622485970e+01
-6.925604564234193461e+00,6.388146930011215829e+01,-1.065359543064619743e+02,-4.822987277790673488e+01
-6.426521611377639331e+00,6.524891235353612728e+01,-1.086481872327254052e+02,-4.737333759894482910e+01
-5.946964132669592118e+00,6.656285733847995800e+01,-1.106777838974989834e+02,-4.655031239141830213e+01
-5.490482214318872067e+00,6.781357733340182392e+01,-1.126097195259663550e+02,-4.576688987740631376e+01
-5.060625942534297650e+00,6.899134541675987009e+01,-1.144289693433112092e+02,-4.502916277898801667e+01
-4.660945403524694441e+00,7.008643466701225577e+01,-1.161205085747171779e+02,-4.434322381824259196e+01
-4.294990683498873807e+00,7.108911816261715444e+01,-1.176693124453679502e+02,-4.371516571724918521e+01
-3.966311868665663098e+00,7.198966898203269693e+01,-1.190603561804471724e+02,-4.315108119808696330e+01
-3.678459045233873681e+00,7.277836020371705672e+01,-1.202786150051385334e+02,-4.265706298283507181e+01
-3.434982299412329354e+00,7.344546490612839307e+01,-1.213090641446256654e+02,-4.223920379357268473e+01
-3.239431717409848588e+00,7.398125616772486524e+01,-1.221366788240922574e+02,-4.190359635237895475e+01
-3.095357385435255182e+00,7.437600706696461828e+01,-1.227464342687219414e+02,-4.165633338133304164e+01
-3.006309389697362278e+00,7.461999068230582566e+01,-1.231233057036984064e+02,-4.150350760251411231e+01
-2.975837816404995451e+00,7.470348009220663243e+01,-1.232522683542052988e+02,-4.145121173800132652e+01
-3.480000000000018190e+00,7.388000000000000966e+01,-1.232200000000000131e+02,-4.205000000000001137e+01
-3.478788834870915281e+00,7.381230999788168390e+01,-1.232184094372688037e+02,-4.198056131863038587e+01
-3.475249410561595198e+00,7.361449746741939748e+01,-1.232137612879281079e+02,-4.177763857016186222e+01
-3.469522833689040464e+00,7.329444862245216541e+01,-1.232062408602572532e+02,-4.144932169805498035e+01
-3.461750210870234490e+00,7.286004967681903111e+01,-1.231960334625356381e+02,-4.100370064577028728e+01
-3.452072648722159798e+00,7.231918684435902378e+01,-1.231833244030426187e+02,-4.044886535676830874e+01
-3.440631253861799355e+00,7.167974633891114422e+01,-1.231682989900575507e+02,-3.979290577450959177e+01
-3.427567132906135683e+00,7.094961437431446427e+01,-1.231511425318597901e+02,-3.904391184245467628e+01
-3.413021392472152193e+00,7.013667716440797051e+01,-1.231320403367287213e+02,-3.820997350406410931e+01
-3.397135139176831853e+00,6.924882092303072056e+01,-1.231111777129436859e+02,-3.729918070279840947e+01
-3.380049479637156740e+00,6.829393186402172944e+01,-1.230887399687840684e+02,-3.631962338211813091e+01
-3.361905520470110265e+00,6.727989620122002634e+01,-1.230649124125292246e+02,-3.527939148548380643e+01
-3.342844368292674950e+00,6.621460014846462627e+01,-1.230398803524585247e+02,-3.418657495635598309e+01
-3.323007129721834207e+00,6.510592991959458686e+01,-1.230138290968513104e+02,-3.304926373819517949e+01
-3.302534911374570115e+00,6.396177172844891601e+01,-1.229869439539869660e+02,-3.187554777446196397e+01
-3.281568819867866527e+00,6.279001178886665002e+01,-1.229594102321448474e+02,-3.067351700861686226e+01
-3.260249961818705522e+00,6.159853631468681101e+01,-1.229314132396043107e+02,-2.945126138412040717e+01
-3.238719443844070511e+00,6.039523151974842818e+01,-1.229031382846447400e+02,-2.821687084443314575e+01
-3.217118372560943573e+00,5.918798361789053786e+01,-1.228747706755454772e+02,-2.697843533301561791e+01
-3.195587854586308563e+00,5.798467882295215503e+01,-1.228464957205859065e+02,-2.574404479332835294e+01
-3.174268996537147558e+00,5.679320334877231602e+01,-1.228184987280453697e+02,-2.452178916883190141e+01
-3.153302905030443526e+00,5.562144340919004293e+01,-1.227909650062032512e+02,-2.331975840298679259e+01
-3.132830686683179877e+00,5.447728521804437207e+01,-1.227640798633389068e+02,-2.214604243925357707e+01
-3.112993448112339134e+00,5.336861498917433266e+01,-1.227380286077316924e+02,-2.100873122109278412e+01
-3.093932295934903820e+00,5.230331893641894681e+01,-1.227129965476609925e+02,-1.991591469196495723e+01
-3.075788336767857345e+00,5.128928327361724371e+01,-1.226891689914061487e+02,-1.887568279533063276e+01
-3.058702677228182232e+00,5.033439421460823837e+01,-1.226667312472465170e+02,-1.789612547465034709e+01
-3.042816423932861891e+00,4.944653797323098843e+01,-1.226458686234614959e+02,-1.698533267338465791e+01
-3.028270683498877958e+00,4.863360076332450177e+01,-1.226267664283304271e+02,-1.615139433499408028e+01
-3.015206562543214730e+00,4.790346879872781471e+01,-1.226096099701326665e+02,-1.540240040293917190e+01
-3.003765167682854287e+00,4.726402829327994937e+01,-1.225945845571475985e+02,-1.474644082068045847e+01
-2.994087605534779595e+00,4.672316546081992783e+01,-1.225818754976545790e+02,-1.419160553167847993e+01
-2.986314982715973620e+00,4.628876651518679353e+01,-1.225716680999329640e+02,-1.374598447939377976e+01
-2.980588405843418887e+00,4.596871767021957567e+01,-1.225641476722621093e+02,-1.341766760728690144e+01
-2.977048981534098804e+00,4.577090513975727504e+01,-1.225594995229214135e+02,-1.321474485881837424e+01
-2.975837816404995895e+00,4.570321513763895638e+01,-1.225579089601902041e+02,-1.314530617744875229e+01
-3.480000000000018190e+00,4.632999999999999829e+01,-1.232200000000000131e+02,-1.363000000000002387e+01
-3.478788834870915281e+00,4.639816252943433739e+01,-1.232200775193115732e+02,-1.369683579729481337e+01
-3.475249410561595198e+00,4.659735594069390885e+01,-1.232203040563288567e+02,-1.389215205929221142e+01
-3.469522833689040464e+00,4.691963896821355462e+01,-1.232206705796757404e+02,-1.420816209116175344e+01
-3.461750210870234490e+00,4.735707034642809532e+01,-1.232211680579761435e+02,-1.463707919807298019e+01
-3.452072648722159798e+00,4.790170880977237999e+01,-1.232217874598539566e+02,-1.517111668519543066e+01
-3.440631253861799355e+00,4.854561309268122926e+01,-1.232225197539330566e+02,-1.580248785769864384e+01
-3.427567132906135683e+00,4.928084192958949217e+01,-1.232233559088373624e+02,-1.652340602075215870e+01
-3.413021392472152193e+00,5.009945405493198933e+01,-1.232242868931907651e+02,-1.732608447952551245e+01
-3.397135139176831853e+00,5.099350820314355559e+01,-1.232253036756171412e+02,-1.820273653918824763e+01
-3.380049479637156740e+00,5.195506310865903998e+01,-1.232263972247404240e+02,-1.914557550490990323e+01
-3.361905520470110265e+00,5.297617750591326313e+01,-1.232275585091844761e+02,-2.014681468186001467e+01
-3.342844368292674950e+00,5.404891012934106698e+01,-1.232287784975732023e+02,-2.119866737520812094e+01
-3.323007129721834207e+00,5.516531971337727924e+01,-1.232300481585305079e+02,-2.229334689012376813e+01
-3.302534911374570115e+00,5.631746499245673476e+01,-1.232313584606802692e+02,-2.342306653177648457e+01
-3.281568819867866527e+00,5.749740470101426837e+01,-1.232327003726464056e+02,-2.458003960533581278e+01
-3.260249961818705522e+00,5.869719757348472200e+01,-1.232340648630528079e+02,-2.575647941597129886e+01
-3.238719443844070511e+00,5.990890234430292338e+01,-1.232354429005233527e+02,-2.694459926885247114e+01
-3.217118372560943573e+00,6.112457774790370735e+01,-1.232368254536819592e+02,-2.813661246914887926e+01
-3.195587854586308563e+00,6.233628251872190873e+01,-1.232382034911525039e+02,-2.932473232203005509e+01
-3.174268996537147558e+00,6.353607539119236236e+01,-1.232395679815589062e+02,-3.050117213266553762e+01
-3.153302905030443526e+00,6.471601509974989597e+01,-1.232409098935250427e+02,-3.165814520622487294e+01
-3.132830686683179877e+00,6.586816037882935859e+01,-1.232422201956748040e+02,-3.278786484787758582e+01
-3.112993448112339134e+00,6.698456996286556375e+01,-1.232434898566321095e+02,-3.388254436279322590e+01
-3.093932295934903820e+00,6.805730258629336049e+01,-1.232447098450208358e+02,-3.493439705614133572e+01
-3.075788336767857345e+00,6.907841698354759785e+01,-1.232458711294648879e+02,-3.593563623309145072e+01
-3.058702677228182232e+00,7.003997188906308224e+01,-1.232469646785881707e+02,-3.687847519881310632e+01
-3.042816423932861891e+00,7.093402603727464850e+01,-1.232479814610145468e+02,-3.775512725847583795e+01
-3.028270683498877958e+00,7.175263816261714567e+01,-1.232489124453679494e+02,-3.855780571724919525e+01
-3.015206562543214730e+00,7.248786699952539436e+01,-1.232497486002722553e+02,-3.927872388030270656e+01
-3.003765167682854287e+00,7.313177128243424363e+01,-1.232504808943513552e+02,-3.991009505280591441e+01
-2.994087605534779595e+00,7.367640974577852830e+01,-1.232511002962291684e+02,-4.044413253992836843e+01
-2.986314982715973620e+00,7.411384112399308322e+01,-1.232515977745295714e+02,-4.087304964683959696e+01
-2.980588405843418887e+00,7.443612415151272899e+01,-1.232519642978764551e+02,-4.118905967870914253e+01
-2.977048981534098804e+00,7.463531756277230045e+01,-1.232521908348937387e+02,-4.138437594070654058e+01
-2.975837816404995895e+00,7.470348009220663243e+01,-1.232522683542052988e+02,-4.145121173800132652e+01
-3.480000000000018190e+00,7.417000000000000171e+01,-1.235100000000000193e+02,-4.146999999999999886e+01
-3.388442089448349570e+00,7.409480347969461889e+01,-1.233828827254016431e+02,-4.151997486508016522e+01
-3.120879651816774736e+00,7.387505442520995302e+01,-1.230114040879830952e+02,-4.166601791740180971e+01
-2.687979628140439115e+00,7.351951359619323512e+01,-1.224103738673092181e+02,-4.190230684258666827e+01
-2.100408959454489022e+00,7.303694175229171037e+01,-1.215946018429448827e+02,-4.222301932625646259e+01
-1.368834586794069885e+00,7.243609965315258137e+01,-1.205788977944549458e+02,-4.262233305403292150e+01
-5.039234511943275763e-01,7.172574805842307910e+01,-1.193780715014042784e+02,-4.309442571153777379e+01
4.836575063095929217e-01,7.091464772775046299e+01,-1.180069327433577087e+02,-4.363347498439275540e+01
1.583241344682542184e+00,7.001155942078192140e+01,-1.164802912998801361e+02,-4.423365855821958803e+01
2.784161122889377893e+00,6.902524389716471376e+01,-1.148129569505364032e+02,-4.488915411863999338e+01
4.075749899894955064e+00,6.796446191654605684e+01,-1.130197394748913524e+02,-4.559413935127571449e+01
5.447340734664125605e+00,6.683797423857318165e+01,-1.111154486525098548e+02,-4.634279194174847305e+01
6.888266686161742314e+00,6.565454162289331919e+01,-1.091148942629567813e+02,-4.712928957567999078e+01
8.387860813352666867e+00,6.442292482915370044e+01,-1.070328860857969744e+02,-4.794780993869201069e+01
9.935456175201743179e+00,6.315188461700154221e+01,-1.048842339005953050e+02,-4.879253071640624739e+01
1.152038583067382405e+01,6.185018174608408970e+01,-1.026837474869166300e+02,-4.965762959444443680e+01
1.313198283873377648e+01,6.052657697604855969e+01,-1.004462366243258060e+02,-5.053728425842830063e+01
1.475958025834644971e+01,5.918983106654218318e+01,-9.818651109238768981e+01,-5.142567239397958190e+01
1.639251114847668944e+01,5.784870477721219828e+01,-9.591938067066713813e+01,-5.231697168671998810e+01
1.802010856808936268e+01,5.651195886770582177e+01,-9.365965513872902193e+01,-5.320535982227126937e+01
1.963170557614931511e+01,5.518835409767029887e+01,-9.142214427613819794e+01,-5.408501448625513319e+01
2.121663523162140308e+01,5.388665122675283214e+01,-8.922165786245952290e+01,-5.495011336429332260e+01
2.276423059347047584e+01,5.261561101460068812e+01,-8.707300567725785356e+01,-5.579483414200755931e+01
2.426382472066139684e+01,5.138399422086105517e+01,-8.499099750009804666e+01,-5.661335450501957212e+01
2.570475067215901532e+01,5.020056160518119270e+01,-8.299044311054497314e+01,-5.739985213895109695e+01
2.707634150692818764e+01,4.907407392720831751e+01,-8.108615228816347553e+01,-5.814850472942385551e+01
2.836793028393377014e+01,4.801329194658966060e+01,-7.929293481251841058e+01,-5.885348996205958372e+01
2.956885006214059786e+01,4.702697642297245295e+01,-7.762560046317469187e+01,-5.950898552247998907e+01
3.066843390051355556e+01,4.612388811600392557e+01,-7.609895901969710508e+01,-6.010916909630681459e+01
3.165601485801746406e+01,4.531278778533129525e+01,-7.472782026165054958e+01,-6.064821836916179620e+01
3.252092599361720460e+01,4.460243619060180720e+01,-7.352699396859988212e+01,-6.112031102666664850e+01
3.325250036627762995e+01,4.400159409146267819e+01,-7.251128992010994523e+01,-6.151962475444311451e+01
3.384007103496357871e+01,4.351902224756113924e+01,-7.169551789574560985e+01,-6.184033723811290884e+01
3.427297105863991789e+01,4.316348141854442133e+01,-7.109448767507174693e+01,-6.207662616329776029e+01
3.454053349627149316e+01,4.294373236405975547e+01,-7.072300903765318481e+01,-6.222266921561940478e+01
3.463209140682315734e+01,4.286853584375437975e+01,-7.059589176305480862e+01,-6.227264408069957113e+01
3.363999999999998636e+01,4.168999999999999773e+01,-7.131000000000001648e+01,-6.264000000000001478e+01
3.364238333329218023e+01,4.165538605121373905e+01,-7.130793842915781511e+01,-6.260201835091893230e+01
3.364934821990334513e+01,4.155423266689663109e+01,-7.130191383863838439e+01,-6.249102343467227882e+01
3.366061698993537021e+01,4.139057254011112974e+01,-7.129216641145244182e+01,-6.231144029775492754e+01
3.367591197349012333e+01,4.116843836391972644e+01,-7.127893633061074752e+01,-6.206769398666177295e+01
3.369495550066949363e+01,4.089186283138489131e+01,-7.126246377912404739e+01,-6.176420954788769535e+01
3.371746990157535606e+01,4.056487863556910156e+01,-7.124298894000307314e+01,-6.140541202792757502e+01
3.374317750630959267e+01,4.019151846953483442e+01,-7.122075199625857067e+01,-6.099572647327629227e+01
3.377180064497409262e+01,3.977581502634456712e+01,-7.119599313090128589e+01,-6.053957793042874158e+01
3.380306164767072374e+01,3.932180099906077686e+01,-7.116895252694193630e+01,-6.004139144587979615e+01
3.383668284450137520e+01,3.883350908074593377e+01,-7.113987036739129621e+01,-5.950559206612433627e+01
3.387238656556792193e+01,3.831497196446252218e+01,-7.110898683526009734e+01,-5.893660483765726354e+01
3.390989514097223889e+01,3.777022234327301220e+01,-7.107654211355905716e+01,-5.833885480697344406e+01
3.394893090081622233e+01,3.720329291023988105e+01,-7.104277638529896421e+01,-5.771676702056775810e+01
3.398921617520174010e+01,3.661821635842560596e+01,-7.100792983349050758e+01,-5.707476652493510727e+01
3.403047329423068135e+01,3.601902538089266415e+01,-7.097224264114447578e+01,-5.641727836657036477e+01
3.407242458800491391e+01,3.540975267070353283e+01,-7.093595499127157211e+01,-5.574872759196841088e+01
3.411479238662633406e+01,3.479443092092068923e+01,-7.089930706688257089e+01,-5.507353924762413300e+01
3.415729902019680964e+01,3.417709282460660347e+01,-7.086253905098818962e+01,-5.439613838003241852e+01
3.419966681881822979e+01,3.356177107482375988e+01,-7.082589112659918840e+01,-5.372095003568813354e+01
3.424161811259246235e+01,3.295249836463462856e+01,-7.078960347672628473e+01,-5.305239926108618675e+01
3.428287523162140360e+01,3.235330738710168674e+01,-7.075391628438025293e+01,-5.239491110272143715e+01
3.432316050600692137e+01,3.176823083528741165e+01,-7.071906973257179629e+01,-5.175291060708878632e+01
3.436219626585090481e+01,3.120130140225428050e+01,-7.068530400431170335e+01,-5.113082282068310747e+01
3.439970484125522177e+01,3.065655178106477052e+01,-7.065285928261066317e+01,-5.053307278999928798e+01
3.443540856232176850e+01,3.013801466478135893e+01,-7.062197575047946430e+01,-4.996408556153220815e+01
3.446902975915241996e+01,2.964972274646651229e+01,-7.059289359092882421e+01,-4.942828618177675537e+01
3.450029076184905108e+01,2.919570871918272559e+01,-7.056585298696947461e+01,-4.893009969722780994e+01
3.452891390051355103e+01,2.878000527599245473e+01,-7.054109412161218984e+01,-4.847395115438025925e+01
3.455462150524778764e+01,2.840664510995819114e+01,-7.051885717786768737e+01,-4.806426559972898360e+01
3.457713590615365007e+01,2.807966091414240140e+01,-7.049938233874671312e+01,-4.770546807976886328e+01
3.459617943333302037e+01,2.780308538160756626e+01,-7.048290978726001299e+01,-4.740198364099477857e+01
3.461147441688777349e+01,2.758095120541616296e+01,-7.046967970641831869e+01,-4.715823732990162398e+01
3.462274318691979857e+01,2.741729107863066162e+01,-7.045993227923237612e+01,-4.697865419298427270e+01
3.462970807353096347e+01,2.731613769431354655e+01,-7.045390768871294540e+01,-4.686765927673761212e+01
3.463209140682315734e+01,2.728152374552729498e+01,-7.045184611787074402e+01,-4.682967762765653674e+01
3.363999999999998636e+01,2.748000000000000398e+01,-7.102000000000001023e+01,-4.784999999999999432e+01
3.364238333329218023e+01,2.751696837765380366e+01,-7.101898115105761633e+01,-4.788464798461368588e+01
3.364934821990334513e+01,2.762500218031199850e+01,-7.101600373812885891e+01,-4.798590083285370156e+01
3.366061698993537021e+01,2.779979441251977335e+01,-7.101118646206138862e+01,-4.814972188631843864e+01
3.367591197349012333e+01,2.803703807882232013e+01,-7.100464802370289874e+01,-4.837207448660630860e+01
3.369495550066949363e+01,2.833242618376482369e+01,-7.099650712390101148e+01,-4.864892197531571583e+01
3.371746990157535606e+01,2.868165173189247241e+01,-7.098688246350339170e+01,-4.897622769404505760e+01
3.374317750630959267e+01,2.908040772775045824e+01,-7.097589274335770426e+01,-4.934995498439275252e+01
3.377180064497409262e+01,2.952438717588396599e+01,-7.096365666431161401e+01,-4.976606718795719075e+01
3.380306164767072374e+01,3.000928308083818763e+01,-7.095029292721277159e+01,-5.022052764633678379e+01
3.383668284450137520e+01,3.053078844715830442e+01,-7.093592023290882764e+01,-5.070929970112993601e+01
3.387238656556792193e+01,3.108459627938951186e+01,-7.092065728224746124e+01,-5.122834669393505891e+01
3.390989514097223889e+01,3.166639958207699479e+01,-7.090462277607630881e+01,-5.177363196635054265e+01
3.394893090081622233e+01,3.227189135976594514e+01,-7.088793541524303521e+01,-5.234111885997480584e+01
3.398921617520174010e+01,3.289676461700154420e+01,-7.087071390059530529e+01,-5.292677071640624575e+01
3.403047329423068135e+01,3.353671235832898390e+01,-7.085307693298075549e+01,-5.352655087724326677e+01
3.407242458800491391e+01,3.418742758829345973e+01,-7.083514321324707907e+01,-5.413642268408428038e+01
3.411479238662633406e+01,3.484460331144014589e+01,-7.081703144224191249e+01,-5.475234947852768386e+01
3.415729902019680964e+01,3.550393253231423785e+01,-7.079886032081290637e+01,-5.537029460217188159e+01
3.419966681881822979e+01,3.616110825546093110e+01,-7.078074854980773978e+01,-5.598622139661528507e+01
3.424161811259246235e+01,3.681182348542539984e+01,-7.076281483007406337e+01,-5.659609320345629868e+01
3.428287523162140360e+01,3.745177122675283954e+01,-7.074517786245951356e+01,-5.719587336429331970e+01
3.432316050600692137e+01,3.807664448398843859e+01,-7.072795634781178364e+01,-5.778152522072475961e+01
3.436219626585090481e+01,3.868213626167738539e+01,-7.071126898697851004e+01,-5.834901211434902280e+01
3.439970484125522177e+01,3.926393956436487542e+01,-7.069523448080735761e+01,-5.889429738676450654e+01
3.443540856232176850e+01,3.981774739659607576e+01,-7.067997153014599121e+01,-5.941334437956962944e+01
3.446902975915241996e+01,4.033925276291620321e+01,-7.066559883584204727e+01,-5.990211643436278166e+01
3.450029076184905108e+01,4.082414866787041774e+01,-7.065223509874320484e+01,-6.035657689274237470e+01
3.452891390051355103e+01,4.126812811600392905e+01,-7.063999901969711459e+01,-6.077268909630682003e+01
3.455462150524778764e+01,4.166688411186191132e+01,-7.062900929955142715e+01,-6.114641638665450785e+01
3.457713590615365007e+01,4.201610965998956004e+01,-7.061938463915380737e+01,-6.147372210538384962e+01
3.459617943333302037e+01,4.231149776493206360e+01,-7.061124373935192011e+01,-6.175056959409325685e+01
3.461147441688777349e+01,4.254874143123461039e+01,-7.060470530099343023e+01,-6.197292219438112681e+01
3.462274318691979857e+01,4.272353366344238168e+01,-7.059988802492595994e+01,-6.213674324784586389e+01
3.462970807353096347e+01,4.283156746610058008e+01,-7.059691061199720252e+01,-6.223799609608587957e+01
3.463209140682315734e+01,4.286853584375437975e+01,-7.059589176305480862e+01,-6.227264408069957113e+01
3.363999999999998636e+01,4.110999999999999943e+01,-7.189000000000001478e+01,-6.234999999999999432e+01
3.352403388761922542e+01,4.111120417671564553e+01,-7.188135649058580157e+01,-6.235232838583831239e+01
3.318514262716669805e+01,4.111472317857398906e+01,-7.185609730288017261e+01,-6.235913269785125834e+01
3.263683683367706578e+01,4.112041671314214142e+01,-7.181522944768867944e+01,-6.237014166778583046e+01
3.189262712218498308e+01,4.112814448798720690e+01,-7.175975993581685941e+01,-6.238508402738901992e+01
3.096602410772509018e+01,4.113776621067629691e+01,-7.169069577807024984e+01,-6.240368850840781079e+01
2.987053840533204863e+01,4.114914158877652284e+01,-7.160904398525438808e+01,-6.242568384258920133e+01
2.861968063004050933e+01,4.116213032985499609e+01,-7.151581156817482565e+01,-6.245079876168018274e+01
2.722696139688512318e+01,4.117659214147882096e+01,-7.141200553763708569e+01,-6.247876199742775327e+01
2.570589132090054107e+01,4.119238673121510885e+01,-7.129863290444671975e+01,-6.250930228157888990e+01
2.406998101712141391e+01,4.120937380663096405e+01,-7.117670067940926515e+01,-6.254214834588059801e+01
2.233274110058239614e+01,4.122741307529350507e+01,-7.104721587333025923e+01,-6.257702892207986878e+01
2.050768218631814577e+01,4.124636424476982910e+01,-7.091118549701525353e+01,-6.261367274192368626e+01
1.860831488936329947e+01,4.126608702262705464e+01,-7.076961656126977118e+01,-6.265180853715904874e+01
1.664814982475252236e+01,4.128644111643229309e+01,-7.062351607689934951e+01,-6.269116503953294739e+01
1.464069760752047245e+01,4.130728623375264874e+01,-7.047389105470955428e+01,-6.273147098079237338e+01
1.259946885270178285e+01,4.132848208215522590e+01,-7.032174850550589440e+01,-6.277245509268431789e+01
1.053797417533111513e+01,4.134988836920714306e+01,-7.016809544009393562e+01,-6.281384610695577209e+01
8.469724190443123746e+00,4.137136480247551162e+01,-7.001393886927921528e+01,-6.285537275535373425e+01
6.408229513072452477e+00,4.139277108952742879e+01,-6.986028580386724229e+01,-6.289676376962518844e+01
4.367000758253766435e+00,4.141396693793000594e+01,-6.970814325466359662e+01,-6.293774788151713295e+01
2.359548541021705859e+00,4.143481205525036160e+01,-6.955851823247380139e+01,-6.297805382277655895e+01
